length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, upload_device_time, blockingKernelTimeoutDetected, 
815, 1, 0, 462.833, 777.044, 278.490, 741.494, 187.082, 730.296, 734.080, 0.000, 728.832, 0.000, 243.677, 181.760, 0.000, 
815, 1, 0, 470.857, 782.919, 276.398, 743.591, 188.176, 727.936, 734.112, 0.000, 728.192, 0.000, 243.603, 182.624, 0.000, 
816, 1, 0, 464.199, 783.364, 276.822, 742.945, 186.829, 728.124, 734.208, 0.000, 729.216, 0.000, 247.517, 183.872, 0.000, 
816, 1, 0, 469.736, 791.928, 279.999, 744.167, 190.511, 728.939, 735.136, 0.000, 730.304, 0.000, 246.111, 182.048, 0.000, 
816, 1, 0, 471.945, 989.588, 279.801, 745.369, 183.465, 731.440, 734.880, 0.000, 729.664, 0.000, 245.116, 184.384, 0.000, 
816, 1, 0, 470.201, 782.987, 278.387, 743.753, 189.652, 729.102, 734.464, 0.000, 729.600, 0.000, 245.591, 182.528, 0.000, 
816, 1, 0, 464.722, 783.288, 278.380, 744.015, 188.022, 731.724, 735.648, 0.000, 729.440, 0.000, 246.801, 185.056, 0.000, 
816, 1, 0, 470.436, 782.437, 284.964, 743.032, 186.488, 728.312, 737.600, 0.000, 731.424, 0.000, 248.105, 181.120, 0.000, 
816, 1, 0, 500.327, 799.938, 282.514, 743.289, 189.167, 729.600, 736.000, 0.000, 730.880, 0.000, 244.517, 183.712, 0.000, 
816, 1, 0, 470.664, 785.570, 277.503, 742.853, 183.659, 727.554, 735.744, 0.000, 728.832, 0.000, 248.295, 183.712, 0.000, 
816, 1, 0, 489.357, 803.598, 283.806, 746.166, 186.005, 730.259, 736.256, 0.000, 729.568, 0.000, 244.980, 181.408, 0.000, 
816, 1, 0, 472.101, 784.017, 282.824, 742.660, 189.135, 731.222, 734.112, 0.000, 729.568, 0.000, 244.872, 184.064, 0.000, 
817, 1, 0, 465.899, 788.227, 283.661, 743.638, 185.927, 730.700, 736.224, 0.000, 730.784, 0.000, 247.255, 183.872, 0.000, 
817, 1, 0, 469.932, 788.004, 279.124, 743.080, 186.293, 730.656, 736.864, 0.000, 731.168, 0.000, 249.263, 184.192, 0.000, 
817, 1, 0, 464.192, 987.420, 282.969, 745.987, 187.848, 733.255, 737.408, 0.000, 731.936, 0.000, 258.082, 181.216, 0.000, 
817, 1, 0, 469.875, 785.165, 280.772, 746.100, 187.044, 733.057, 736.512, 0.000, 731.072, 0.000, 247.686, 182.976, 0.000, 
817, 1, 0, 464.099, 789.297, 284.071, 743.158, 187.174, 732.669, 737.376, 0.000, 730.016, 0.000, 249.507, 183.232, 0.000, 
817, 1, 0, 479.530, 788.160, 281.021, 744.371, 188.090, 730.497, 737.952, 0.000, 731.264, 0.000, 246.521, 184.448, 0.000, 
817, 1, 0, 465.240, 781.445, 283.832, 743.920, 188.261, 731.816, 736.640, 0.000, 730.464, 0.000, 250.011, 182.848, 0.000, 
817, 1, 0, 472.589, 784.523, 281.066, 744.995, 190.418, 731.735, 736.352, 0.000, 730.304, 0.000, 246.589, 181.568, 0.000, 
817, 1, 0, 465.106, 786.130, 289.506, 743.544, 188.713, 732.308, 737.344, 0.000, 731.712, 0.000, 249.607, 185.056, 0.000, 
817, 1, 0, 478.491, 783.516, 280.053, 745.649, 193.868, 730.234, 735.296, 0.000, 730.624, 0.000, 247.147, 184.992, 0.000, 
818, 1, 0, 465.000, 780.814, 278.877, 745.572, 188.042, 732.702, 737.920, 0.000, 731.712, 0.000, 247.888, 182.816, 0.000, 
818, 1, 0, 471.671, 788.427, 280.927, 744.870, 190.034, 732.357, 736.576, 0.000, 732.256, 0.000, 247.348, 182.944, 0.000, 
818, 1, 0, 465.130, 988.090, 279.181, 744.641, 190.852, 733.491, 737.760, 0.000, 731.936, 0.000, 250.385, 181.248, 0.000, 
818, 1, 0, 473.427, 797.906, 277.141, 745.622, 185.576, 734.226, 738.208, 0.000, 731.232, 0.000, 244.981, 185.152, 0.000, 
818, 1, 0, 464.967, 781.289, 284.739, 745.652, 189.038, 729.524, 737.088, 0.000, 731.456, 0.000, 249.892, 185.024, 0.000, 
818, 1, 0, 472.377, 809.737, 278.594, 744.394, 186.558, 732.531, 739.296, 0.000, 731.872, 0.000, 253.766, 183.776, 0.000, 
818, 1, 0, 465.404, 780.475, 283.190, 744.468, 186.606, 729.947, 738.240, 0.000, 732.064, 0.000, 245.497, 183.936, 0.000, 
818, 1, 0, 473.487, 793.538, 281.161, 744.647, 186.694, 732.659, 737.312, 0.000, 731.712, 0.000, 245.407, 182.880, 0.000, 
818, 1, 0, 472.273, 782.069, 283.152, 744.554, 185.224, 730.933, 737.088, 0.000, 731.936, 0.000, 250.637, 184.256, 0.000, 
818, 1, 0, 471.277, 786.187, 281.014, 744.622, 187.697, 732.879, 737.344, 0.000, 730.752, 0.000, 245.328, 185.344, 0.000, 
819, 1, 0, 466.523, 784.825, 282.992, 745.176, 191.275, 733.766, 737.952, 0.000, 732.608, 0.000, 251.238, 182.848, 0.000, 
819, 1, 0, 473.330, 785.926, 288.582, 745.413, 185.388, 732.976, 737.920, 0.000, 732.576, 0.000, 243.985, 184.768, 0.000, 
819, 1, 0, 466.285, 998.054, 286.913, 746.715, 184.543, 732.499, 737.696, 0.000, 732.288, 0.000, 247.297, 185.248, 0.000, 
819, 1, 0, 473.056, 786.958, 280.827, 744.613, 187.778, 732.319, 740.448, 0.000, 732.736, 0.000, 248.931, 184.224, 0.000, 
819, 1, 0, 466.701, 787.941, 285.278, 745.931, 184.314, 733.631, 737.184, 0.000, 731.840, 0.000, 248.255, 182.560, 0.000, 
819, 1, 0, 473.756, 788.036, 280.979, 743.687, 189.201, 733.054, 737.600, 0.000, 733.536, 0.000, 250.283, 183.424, 0.000, 
819, 1, 0, 467.536, 789.180, 281.185, 746.495, 186.728, 733.854, 739.552, 0.000, 732.224, 0.000, 249.858, 184.640, 0.000, 
819, 1, 0, 472.161, 785.824, 276.680, 743.808, 190.958, 734.142, 738.432, 0.000, 732.224, 0.000, 250.064, 184.160, 0.000, 
819, 1, 0, 466.559, 782.696, 285.638, 745.439, 189.580, 734.448, 737.216, 0.000, 732.576, 0.000, 254.380, 184.032, 0.000, 
819, 1, 0, 472.168, 787.553, 281.042, 744.818, 190.579, 733.866, 737.952, 0.000, 731.392, 0.000, 249.868, 184.832, 0.000, 
820, 1, 0, 466.033, 796.207, 283.525, 746.024, 188.907, 734.893, 739.552, 0.000, 733.216, 0.000, 249.891, 184.448, 0.000, 
820, 1, 0, 483.461, 788.055, 279.188, 746.555, 191.911, 733.791, 738.592, 0.000, 733.120, 0.000, 261.800, 186.592, 0.000, 
820, 1, 0, 466.693, 782.603, 282.820, 748.783, 186.865, 735.347, 738.112, 0.000, 733.248, 0.000, 251.528, 183.296, 0.000, 
820, 1, 0, 474.457, 788.433, 278.513, 747.058, 199.351, 733.960, 739.776, 0.000, 732.640, 0.000, 248.835, 184.320, 0.000, 
820, 1, 0, 466.554, 785.427, 286.410, 745.497, 187.158, 734.517, 738.688, 0.000, 732.704, 0.000, 250.746, 183.168, 0.000, 
820, 1, 0, 480.495, 790.934, 282.260, 750.515, 189.918, 731.662, 737.504, 0.000, 733.472, 0.000, 248.977, 184.832, 0.000, 
820, 1, 0, 466.648, 783.552, 277.897, 746.421, 187.722, 735.557, 738.336, 0.000, 732.832, 0.000, 248.509, 184.192, 0.000, 
820, 1, 0, 474.125, 786.596, 280.868, 747.358, 190.229, 733.369, 739.360, 0.000, 732.448, 0.000, 247.188, 183.552, 0.000, 
820, 1, 0, 465.862, 784.893, 286.771, 748.414, 192.204, 731.233, 738.784, 0.000, 733.216, 0.000, 250.990, 184.448, 0.000, 
820, 1, 0, 473.490, 797.310, 280.098, 749.059, 186.858, 731.607, 738.880, 0.000, 734.944, 0.000, 247.328, 186.304, 0.000, 
821, 1, 0, 469.911, 786.748, 284.341, 747.027, 190.681, 734.200, 739.552, 0.000, 733.632, 0.000, 249.187, 183.168, 0.000, 
821, 1, 0, 472.507, 787.726, 285.306, 748.540, 190.084, 736.360, 739.264, 0.000, 735.296, 0.000, 248.915, 183.584, 0.000, 
821, 1, 0, 466.498, 786.191, 280.691, 747.991, 186.940, 735.434, 739.264, 0.000, 733.728, 0.000, 252.184, 184.288, 0.000, 
821, 1, 0, 473.725, 796.649, 280.644, 746.989, 190.044, 734.940, 738.144, 0.000, 734.560, 0.000, 247.436, 183.552, 0.000, 
821, 1, 0, 467.610, 786.780, 286.254, 746.069, 187.381, 735.485, 739.808, 0.000, 733.856, 0.000, 251.198, 184.096, 0.000, 
821, 1, 0, 472.425, 788.914, 282.645, 747.743, 189.979, 735.220, 740.512, 0.000, 733.504, 0.000, 248.434, 185.152, 0.000, 
821, 1, 0, 467.021, 782.419, 279.874, 746.765, 188.446, 735.262, 740.352, 0.000, 733.952, 0.000, 253.482, 183.104, 0.000, 
821, 1, 0, 473.445, 796.033, 281.858, 746.902, 188.629, 734.860, 738.624, 0.000, 733.248, 0.000, 245.993, 182.496, 0.000, 
821, 1, 0, 493.701, 823.391, 283.737, 746.761, 190.076, 734.444, 740.032, 0.000, 733.376, 0.000, 250.241, 184.864, 0.000, 
821, 1, 0, 473.012, 786.460, 283.453, 746.819, 189.700, 734.125, 739.680, 0.000, 734.080, 0.000, 248.090, 186.176, 0.000, 
822, 1, 0, 468.007, 786.807, 284.961, 749.028, 188.062, 734.005, 740.160, 0.000, 735.104, 0.000, 254.806, 184.416, 0.000, 
822, 1, 0, 472.225, 795.931, 280.091, 748.268, 191.043, 736.447, 739.520, 0.000, 734.432, 0.000, 250.052, 184.128, 0.000, 
822, 1, 0, 503.327, 829.470, 280.331, 750.661, 186.280, 735.372, 740.096, 0.000, 736.032, 0.000, 252.335, 184.416, 0.000, 
822, 1, 0, 474.135, 789.773, 285.834, 748.374, 189.918, 732.605, 740.096, 0.000, 735.744, 0.000, 250.157, 183.424, 0.000, 
822, 1, 0, 507.569, 833.085, 282.331, 749.276, 186.738, 736.543, 741.120, 0.000, 733.824, 0.000, 249.570, 183.136, 0.000, 
822, 1, 0, 473.659, 797.786, 289.057, 749.941, 191.217, 737.333, 740.384, 0.000, 736.000, 0.000, 249.729, 183.680, 0.000, 
822, 1, 0, 468.447, 787.236, 285.514, 748.096, 186.234, 735.862, 739.904, 0.000, 734.432, 0.000, 250.230, 185.568, 0.000, 
822, 1, 0, 474.110, 791.554, 282.609, 747.073, 187.905, 736.680, 740.640, 0.000, 735.648, 0.000, 250.998, 184.160, 0.000, 
822, 1, 0, 467.704, 789.439, 283.384, 748.136, 186.633, 736.031, 740.384, 0.000, 738.592, 0.000, 248.216, 183.392, 0.000, 
822, 1, 0, 473.090, 802.103, 283.635, 750.288, 189.735, 734.154, 740.640, 0.000, 735.936, 0.000, 249.360, 184.384, 0.000, 
823, 1, 0, 468.774, 786.196, 284.579, 751.332, 191.355, 737.130, 742.880, 0.000, 735.360, 0.000, 249.087, 185.536, 0.000, 
823, 1, 0, 475.781, 791.868, 281.409, 750.728, 187.760, 737.302, 741.280, 0.000, 738.880, 0.000, 257.231, 185.600, 0.000, 
823, 1, 0, 468.468, 787.159, 282.248, 749.484, 192.140, 738.407, 741.248, 0.000, 735.392, 0.000, 253.100, 183.648, 0.000, 
823, 1, 0, 473.820, 796.397, 304.945, 748.529, 206.964, 736.753, 741.312, 0.000, 735.136, 0.000, 246.936, 186.528, 0.000, 
823, 1, 0, 474.737, 789.508, 284.695, 751.617, 190.238, 738.822, 741.152, 0.000, 736.256, 0.000, 249.597, 184.224, 0.000, 
823, 1, 0, 475.217, 790.026, 299.881, 750.922, 193.042, 733.415, 741.504, 0.000, 734.752, 0.000, 255.616, 184.064, 0.000, 
823, 1, 0, 467.815, 788.626, 283.328, 749.789, 195.795, 735.693, 740.896, 0.000, 736.096, 0.000, 250.615, 185.056, 0.000, 
823, 1, 0, 474.273, 801.379, 284.760, 747.942, 192.386, 736.230, 741.248, 0.000, 738.656, 0.000, 247.342, 183.872, 0.000, 
823, 1, 0, 475.126, 788.143, 284.651, 750.824, 187.247, 736.478, 741.856, 0.000, 735.488, 0.000, 253.117, 184.960, 0.000, 
823, 1, 0, 475.519, 789.180, 280.844, 749.052, 188.148, 736.470, 740.672, 0.000, 734.848, 0.000, 249.773, 182.304, 0.000, 
824, 1, 0, 470.060, 796.669, 285.003, 752.039, 187.341, 738.969, 742.784, 0.000, 736.352, 0.000, 250.879, 184.960, 0.000, 
824, 1, 0, 477.574, 817.336, 281.426, 751.750, 190.914, 736.278, 741.056, 0.000, 735.488, 0.000, 250.218, 184.480, 0.000, 
824, 1, 0, 475.106, 793.744, 280.962, 750.581, 186.472, 734.784, 741.792, 0.000, 736.192, 0.000, 251.504, 186.272, 0.000, 
824, 1, 0, 475.583, 791.373, 282.482, 750.215, 193.190, 737.200, 741.088, 0.000, 735.680, 0.000, 253.484, 185.088, 0.000, 
824, 1, 0, 469.802, 789.924, 284.356, 749.049, 195.222, 735.011, 741.472, 0.000, 735.872, 0.000, 250.995, 184.192, 0.000, 
824, 1, 0, 475.889, 800.213, 279.538, 751.033, 187.592, 737.114, 742.752, 0.000, 735.936, 0.000, 250.176, 184.896, 0.000, 
824, 1, 0, 479.622, 792.303, 284.578, 751.144, 187.443, 737.736, 741.376, 0.000, 734.752, 0.000, 251.076, 185.728, 0.000, 
824, 1, 0, 475.073, 791.127, 277.819, 748.961, 187.257, 736.399, 743.200, 0.000, 736.768, 0.000, 248.037, 184.960, 0.000, 
824, 1, 0, 470.401, 791.536, 285.110, 749.422, 194.011, 736.913, 740.896, 0.000, 736.224, 0.000, 251.199, 184.384, 0.000, 
824, 1, 0, 474.775, 795.984, 279.807, 749.213, 192.756, 734.511, 742.752, 0.000, 736.320, 0.000, 249.567, 184.256, 0.000, 
825, 1, 0, 479.835, 792.948, 285.582, 751.557, 187.567, 736.074, 743.232, 0.000, 737.888, 0.000, 253.341, 184.896, 0.000, 
825, 1, 0, 477.554, 797.510, 279.618, 751.059, 190.583, 738.449, 743.424, 0.000, 737.216, 0.000, 251.792, 186.912, 0.000, 
825, 1, 0, 470.619, 788.416, 286.065, 753.526, 191.428, 738.505, 744.096, 0.000, 736.288, 0.000, 252.891, 184.512, 0.000, 
825, 1, 0, 476.545, 805.072, 284.061, 751.633, 193.081, 734.910, 743.808, 0.000, 736.640, 0.000, 248.358, 182.112, 0.000, 
825, 1, 0, 478.758, 791.556, 290.364, 752.098, 190.609, 739.067, 743.744, 0.000, 737.568, 0.000, 252.342, 185.600, 0.000, 
825, 1, 0, 475.557, 795.132, 288.083, 750.708, 189.707, 736.601, 742.880, 0.000, 735.776, 0.000, 259.446, 185.120, 0.000, 
825, 1, 0, 471.041, 787.318, 286.918, 750.401, 195.695, 738.484, 743.232, 0.000, 737.728, 0.000, 254.258, 186.112, 0.000, 
825, 1, 0, 476.725, 801.596, 282.940, 752.791, 192.299, 736.223, 742.976, 0.000, 735.264, 0.000, 251.812, 185.184, 0.000, 
825, 1, 0, 477.571, 792.359, 286.349, 752.101, 190.846, 738.364, 742.592, 0.000, 738.720, 0.000, 252.925, 186.176, 0.000, 
825, 1, 0, 475.028, 794.251, 284.930, 751.113, 191.380, 736.093, 743.072, 0.000, 737.824, 0.000, 256.958, 183.968, 0.000, 
826, 1, 0, 470.574, 790.716, 285.648, 751.061, 197.003, 739.776, 744.352, 0.000, 737.856, 0.000, 254.546, 185.088, 0.000, 
826, 1, 0, 475.559, 805.316, 284.781, 753.170, 191.144, 737.499, 743.456, 0.000, 740.224, 0.000, 248.824, 186.624, 0.000, 
826, 1, 0, 479.198, 791.922, 282.218, 752.070, 190.127, 738.634, 743.200, 0.000, 738.528, 0.000, 252.641, 186.880, 0.000, 
826, 1, 0, 477.877, 794.355, 284.463, 751.441, 189.742, 738.368, 743.360, 0.000, 737.568, 0.000, 250.960, 184.192, 0.000, 
826, 1, 0, 469.145, 791.382, 283.154, 753.103, 194.672, 739.206, 744.160, 0.000, 740.736, 0.000, 252.521, 184.576, 0.000, 
826, 1, 0, 476.286, 800.608, 280.176, 753.942, 191.508, 738.453, 745.024, 0.000, 738.528, 0.000, 250.312, 185.024, 0.000, 
826, 1, 0, 475.908, 789.457, 286.393, 752.128, 187.000, 737.466, 743.264, 0.000, 739.136, 0.000, 251.595, 185.344, 0.000, 
826, 1, 0, 478.313, 794.589, 283.774, 751.104, 189.882, 740.307, 743.968, 0.000, 741.632, 0.000, 257.127, 185.504, 0.000, 
826, 1, 0, 470.015, 790.680, 284.213, 753.275, 185.439, 737.751, 744.160, 0.000, 736.928, 0.000, 255.358, 185.088, 0.000, 
826, 1, 0, 477.819, 801.586, 286.375, 752.019, 188.937, 739.611, 743.456, 0.000, 738.720, 0.000, 252.748, 185.088, 0.000, 
827, 1, 0, 481.531, 793.540, 285.899, 752.229, 191.701, 739.665, 744.128, 0.000, 741.504, 0.000, 251.720, 184.768, 0.000, 
827, 1, 0, 476.792, 796.836, 278.791, 753.006, 193.908, 740.246, 744.800, 0.000, 739.168, 0.000, 254.840, 186.336, 0.000, 
827, 1, 0, 471.884, 791.052, 282.596, 751.545, 187.538, 740.863, 745.728, 0.000, 737.920, 0.000, 250.752, 186.336, 0.000, 
827, 1, 0, 476.202, 800.245, 282.343, 752.821, 192.471, 740.604, 744.576, 0.000, 738.976, 0.000, 251.347, 187.904, 0.000, 
827, 1, 0, 470.531, 794.821, 287.527, 755.441, 190.312, 739.464, 744.608, 0.000, 740.576, 0.000, 253.401, 184.736, 0.000, 
827, 1, 0, 479.869, 797.980, 282.369, 753.264, 191.277, 740.194, 744.480, 0.000, 739.328, 0.000, 248.987, 186.688, 0.000, 
827, 1, 0, 472.005, 793.155, 283.691, 754.037, 187.345, 740.682, 745.408, 0.000, 738.400, 0.000, 251.565, 185.088, 0.000, 
827, 1, 0, 477.058, 804.612, 284.640, 751.730, 190.449, 740.197, 746.048, 0.000, 739.264, 0.000, 251.311, 185.088, 0.000, 
827, 1, 0, 471.951, 791.780, 281.718, 752.911, 189.761, 739.102, 744.608, 0.000, 739.040, 0.000, 252.716, 188.288, 0.000, 
827, 1, 0, 476.681, 794.473, 280.062, 752.539, 189.275, 740.647, 745.024, 0.000, 737.792, 0.000, 254.785, 185.056, 0.000, 
828, 1, 0, 470.671, 798.177, 290.930, 754.322, 190.380, 740.067, 745.856, 0.000, 736.128, 0.000, 255.081, 187.104, 0.000, 
828, 1, 0, 477.980, 804.057, 282.573, 753.748, 190.564, 740.908, 747.296, 0.000, 740.096, 0.000, 249.456, 185.696, 0.000, 
828, 1, 0, 471.702, 794.011, 283.260, 756.625, 189.294, 741.393, 746.208, 0.000, 739.296, 0.000, 252.865, 187.008, 0.000, 
828, 1, 0, 478.943, 798.140, 284.769, 754.504, 191.050, 739.391, 748.384, 0.000, 739.328, 0.000, 251.330, 186.752, 0.000, 
828, 1, 0, 472.404, 795.019, 295.829, 754.837, 189.031, 740.819, 747.168, 0.000, 739.936, 0.000, 250.836, 184.512, 0.000, 
828, 1, 0, 484.965, 799.293, 279.015, 754.750, 191.449, 738.893, 745.216, 0.000, 739.680, 0.000, 246.532, 186.176, 0.000, 
828, 1, 0, 472.719, 792.414, 287.278, 754.171, 190.160, 739.808, 745.952, 0.000, 740.384, 0.000, 254.118, 185.088, 0.000, 
828, 1, 0, 477.764, 798.051, 285.726, 754.394, 190.386, 741.793, 746.016, 0.000, 739.616, 0.000, 250.937, 187.904, 0.000, 
828, 1, 0, 471.334, 791.307, 288.984, 753.966, 186.681, 737.757, 745.536, 0.000, 741.120, 0.000, 255.266, 188.160, 0.000, 
828, 1, 0, 484.534, 798.132, 286.355, 753.921, 192.552, 741.017, 745.184, 0.000, 739.328, 0.000, 252.133, 185.792, 0.000, 
829, 1, 0, 472.600, 796.944, 285.289, 754.533, 191.777, 744.523, 745.760, 0.000, 741.056, 0.000, 252.615, 185.088, 0.000, 
829, 1, 0, 479.078, 798.033, 288.704, 755.790, 190.067, 742.355, 745.568, 0.000, 742.624, 0.000, 252.234, 186.496, 0.000, 
829, 1, 0, 471.675, 801.625, 288.094, 756.176, 188.104, 741.909, 747.040, 0.000, 740.960, 0.000, 252.731, 185.856, 0.000, 
829, 1, 0, 489.478, 797.681, 279.496, 755.350, 191.681, 741.878, 746.176, 0.000, 740.448, 0.000, 249.485, 185.568, 0.000, 
829, 1, 0, 471.481, 797.041, 283.588, 755.828, 191.209, 742.009, 745.760, 0.000, 740.960, 0.000, 264.122, 185.280, 0.000, 
829, 1, 0, 478.338, 799.470, 284.386, 755.580, 191.927, 742.346, 748.128, 0.000, 740.832, 0.000, 249.135, 184.832, 0.000, 
829, 1, 0, 473.059, 801.298, 283.885, 752.840, 189.531, 742.459, 746.240, 0.000, 740.640, 0.000, 251.804, 185.152, 0.000, 
829, 1, 0, 478.524, 821.138, 284.839, 756.015, 191.325, 742.559, 745.184, 0.000, 740.928, 0.000, 250.581, 185.344, 0.000, 
829, 1, 0, 472.117, 795.746, 285.259, 754.822, 191.570, 742.410, 746.304, 0.000, 740.736, 0.000, 255.462, 185.120, 0.000, 
829, 1, 0, 477.851, 796.598, 286.022, 754.273, 191.523, 742.670, 746.048, 0.000, 741.056, 0.000, 248.331, 186.304, 0.000, 
830, 1, 0, 472.211, 807.443, 288.573, 755.347, 191.607, 741.670, 747.776, 0.000, 742.016, 0.000, 253.255, 186.400, 0.000, 
830, 1, 0, 478.332, 801.068, 281.651, 756.931, 192.159, 741.117, 747.488, 0.000, 741.472, 0.000, 249.708, 186.464, 0.000, 
830, 1, 0, 475.518, 796.714, 289.428, 755.990, 188.991, 741.417, 748.704, 0.000, 743.008, 0.000, 252.936, 188.288, 0.000, 
830, 1, 0, 479.248, 799.679, 284.106, 755.202, 188.644, 744.508, 746.624, 0.000, 742.624, 0.000, 253.288, 187.456, 0.000, 
830, 1, 0, 481.613, 796.447, 289.920, 755.504, 189.413, 740.406, 748.320, 0.000, 742.112, 0.000, 256.318, 186.144, 0.000, 
830, 1, 0, 478.371, 800.656, 281.947, 755.638, 193.358, 740.925, 749.216, 0.000, 743.264, 0.000, 252.197, 185.248, 0.000, 
830, 1, 0, 472.214, 799.722, 287.341, 754.767, 190.461, 743.806, 749.056, 0.000, 741.632, 0.000, 255.584, 185.536, 0.000, 
830, 1, 0, 480.525, 805.409, 280.774, 756.875, 189.324, 744.204, 746.912, 0.000, 742.592, 0.000, 248.974, 187.648, 0.000, 
830, 1, 0, 483.823, 795.980, 283.958, 755.236, 194.361, 742.194, 747.776, 0.000, 741.952, 0.000, 250.013, 186.304, 0.000, 
830, 1, 0, 478.541, 802.308, 283.825, 755.314, 191.061, 743.369, 747.936, 0.000, 741.312, 0.000, 259.996, 186.656, 0.000, 
831, 1, 0, 475.493, 797.627, 286.063, 756.327, 189.669, 742.324, 749.376, 0.000, 743.040, 0.000, 253.648, 186.016, 0.000, 
831, 1, 0, 478.660, 806.177, 285.112, 759.068, 190.569, 744.899, 749.856, 0.000, 742.752, 0.000, 252.184, 186.528, 0.000, 
831, 1, 0, 474.224, 797.584, 285.133, 762.287, 191.477, 743.112, 748.896, 0.000, 739.616, 0.000, 252.068, 185.920, 0.000, 
831, 1, 0, 478.376, 801.936, 283.978, 756.567, 193.051, 742.194, 749.760, 0.000, 741.856, 0.000, 250.624, 187.360, 0.000, 
831, 1, 0, 473.685, 795.527, 289.834, 755.472, 188.027, 742.457, 751.936, 0.000, 742.144, 0.000, 255.297, 186.848, 0.000, 
831, 1, 0, 481.798, 813.251, 286.474, 755.941, 192.207, 743.232, 749.856, 0.000, 742.720, 0.000, 253.875, 187.104, 0.000, 
831, 1, 0, 473.538, 799.471, 287.119, 758.438, 193.154, 743.605, 749.280, 0.000, 742.368, 0.000, 253.282, 186.688, 0.000, 
831, 1, 0, 482.644, 800.642, 280.732, 756.699, 190.173, 744.983, 748.064, 0.000, 742.080, 0.000, 253.393, 185.376, 0.000, 
831, 1, 0, 473.667, 796.489, 287.290, 757.277, 191.990, 743.654, 748.608, 0.000, 741.824, 0.000, 253.701, 186.720, 0.000, 
831, 1, 0, 486.585, 802.036, 289.202, 761.527, 191.174, 743.860, 748.256, 0.000, 743.840, 0.000, 252.729, 186.048, 0.000, 
832, 1, 0, 474.918, 803.557, 287.204, 757.459, 193.190, 742.730, 749.440, 0.000, 742.944, 0.000, 251.685, 187.840, 0.000, 
832, 1, 0, 479.305, 800.608, 284.091, 758.195, 190.505, 746.354, 750.112, 0.000, 743.232, 0.000, 252.423, 185.664, 0.000, 
832, 1, 0, 472.971, 807.468, 282.638, 758.013, 191.078, 745.251, 749.600, 0.000, 743.520, 0.000, 253.312, 182.912, 0.000, 
832, 1, 0, 491.088, 800.658, 282.236, 758.788, 193.120, 745.217, 749.024, 0.000, 744.320, 0.000, 251.665, 187.360, 0.000, 
832, 1, 0, 473.864, 800.312, 289.793, 762.143, 190.587, 745.984, 751.136, 0.000, 743.680, 0.000, 255.251, 188.160, 0.000, 
832, 1, 0, 479.277, 802.487, 282.721, 757.239, 191.783, 744.636, 750.144, 0.000, 743.808, 0.000, 252.221, 186.944, 0.000, 
832, 1, 0, 473.644, 803.791, 285.141, 757.298, 192.846, 743.022, 748.640, 0.000, 743.552, 0.000, 252.874, 188.480, 0.000, 
832, 1, 0, 479.970, 800.135, 283.982, 755.918, 187.761, 745.181, 750.336, 0.000, 744.000, 0.000, 251.078, 188.448, 0.000, 
832, 1, 0, 473.772, 797.947, 283.568, 756.622, 192.214, 745.577, 748.992, 0.000, 742.880, 0.000, 256.956, 185.888, 0.000, 
832, 1, 0, 479.569, 799.080, 293.628, 757.004, 190.819, 745.312, 749.888, 0.000, 743.136, 0.000, 255.174, 185.728, 0.000, 
833, 1, 0, 474.733, 833.206, 289.669, 759.327, 190.844, 746.865, 751.360, 0.000, 744.480, 0.000, 254.684, 187.200, 0.000, 
833, 1, 0, 482.951, 801.781, 283.222, 759.743, 193.151, 747.062, 753.344, 0.000, 745.216, 0.000, 252.731, 188.096, 0.000, 
833, 1, 0, 473.655, 801.432, 288.039, 759.017, 197.306, 744.534, 750.400, 0.000, 744.608, 0.000, 256.836, 190.336, 0.000, 
833, 1, 0, 482.909, 845.952, 293.150, 759.457, 195.156, 742.851, 751.104, 0.000, 744.928, 0.000, 254.493, 186.560, 0.000, 
833, 1, 0, 474.740, 800.498, 287.772, 758.407, 192.187, 745.944, 750.368, 0.000, 745.184, 0.000, 256.471, 186.304, 0.000, 
833, 1, 0, 483.880, 801.960, 286.776, 760.002, 198.085, 747.515, 750.560, 0.000, 745.408, 0.000, 255.366, 187.264, 0.000, 
833, 1, 0, 475.064, 799.524, 288.400, 757.611, 192.874, 745.227, 749.408, 0.000, 744.832, 0.000, 253.162, 186.432, 0.000, 
